groupsCovered,groupsCoveredWithoutDefaultBitmap,groupSizeDist,placementDist,placementNumHostsPerLeaf,seed,podsAlgorithm,podsNumBitmaps,podsNumNodesPerBitmap,podsRedundancyPerBitmap,podsNumRules,leafsAlgorithm,leafsNumBitmaps,leafsNumNodesPerBitmap,leafsRedundancyPerBitmap,leafsNumRules
140144,139976,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000
726210,543847,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000
543847,543847,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000
723247,723247,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000
830862,815632,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000
815632,815632,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000
664482,346874,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000
346874,346874,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000
248958,248958,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000
812454,745664,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000
745664,745664,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000
829682,826964,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000
826964,826964,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000
836286,836274,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000
836274,836274,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000
740487,580795,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000
580795,580795,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000
270288,270288,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,64000
791578,48648,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000
64532,48648,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000
707625,216319,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000
216346,216319,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000
175520,168937,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000
741082,129311,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000
132712,129311,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000
748639,506909,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000
230591,230483,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000
798396,696011,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000
696011,696011,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000
801545,765879,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000
765879,765879,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000
778819,778362,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000
778362,778362,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000
755320,543309,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000
103991,45563,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000
732963,200116,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000
202469,200116,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000
707884,215715,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,10000
216500,215715,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,64000
697212,215845,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,10000
216040,215845,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,64000
780451,671514,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,10000
671514,671514,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000
804251,748824,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000
748824,748824,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000
718182,320301,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000
320389,320301,uniform,colocate-uniform,uniform,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000
843897,843897,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,64000
859899,859899,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,10000
859899,859899,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,64000
764779,764466,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000
764466,764466,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000
773934,773674,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000
773674,773674,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000
951695,951695,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000
951695,951695,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000
995926,995926,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000
998500,998500,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000
998500,998500,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000
890372,890372,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000
890372,890372,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000
869910,869910,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000
869910,869910,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000
997491,997491,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000
998500,998500,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000
998500,998500,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000
998500,998500,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000
998500,998500,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000
978671,978671,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000
978671,978671,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000
875126,875126,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,64000
706778,701690,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000
701690,701690,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000
809571,809564,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000
809564,809564,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000
740859,740859,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000
860326,860326,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000
860326,860326,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000
898637,898637,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,10000
898637,898637,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,64000
916320,916320,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,10000
916320,916320,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,64000
809156,809156,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000
809156,809156,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000
741272,740859,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000
824445,824445,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000
924305,924305,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000
998550,998550,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000
824445,824445,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000
977912,977912,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000
977912,977912,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000
997990,997990,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,10000
997990,997990,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000
998550,998550,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000
998550,998550,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000
933410,933410,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000
933410,933410,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000
924305,924305,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000
998374,998374,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000
998374,998374,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000
998550,998550,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000
998550,998550,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000
998550,998550,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000
991427,991427,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000
991427,991427,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000
818044,818044,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000
855365,855365,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,10000
855365,855365,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,64000
871595,871595,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,10000
871595,871595,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,64000
769167,768921,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000
768921,768921,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000
781025,780789,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000
780789,780789,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000
955615,955615,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000
995815,995815,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,10000
995815,995815,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000
998466,998466,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000
998466,998466,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000
899467,899467,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000
899467,899467,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000
880794,880794,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000
880794,880794,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000
997663,997663,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000
998466,998466,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000
998466,998466,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000
998466,998466,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000
998466,998466,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000
981528,981528,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000
981528,981528,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000
786463,786463,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,exact-match,20,3,0,64000
885947,885947,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,10000
885947,885947,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,64000
701958,697094,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000
697094,697094,wve,colocate-colocate-uniform,12,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000
764084,764084,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000
773619,773303,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000
773303,773303,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000
953090,953090,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000
876755,876755,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000
997606,997606,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000
997606,997606,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000
998500,998500,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000
998500,998500,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000
998500,998500,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000
998500,998500,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000
980972,980972,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000
882052,882052,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,10000
764496,764084,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000
953090,953090,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000
876755,876755,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000
980972,980972,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000
882052,882052,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,64000
706674,699724,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000
699724,699724,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000
810639,810597,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000
810597,810597,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000
847187,847186,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,10000
847186,847186,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,64000
866427,866427,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,10000
866427,866427,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,64000
995840,995840,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,10000
995840,995840,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000
998500,998500,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000
998500,998500,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000
892471,892471,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000
892471,892471,wve,colocate-colocate-uniform,24,0,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000
894852,894852,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,64000
912520,912520,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,10000
912520,912520,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,64000
808252,808228,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000
808228,808228,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000
821238,821210,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000
821210,821210,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000
975540,975540,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000
975540,975540,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000
997945,997945,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000
998550,998550,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000
998550,998550,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000
931315,931315,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000
931315,931315,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000
920706,920706,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000
920706,920706,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000
998261,998261,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000
998550,998550,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000
998550,998550,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000
998550,998550,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000
998550,998550,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000
990665,990665,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000
990665,990665,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000
924572,924572,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,64000
740036,739471,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000
739471,739471,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000
858635,858635,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000
858635,858635,wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000
697086,697086,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000
821059,821047,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000
821047,821047,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000
860859,860857,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,10000
860857,860857,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,64000
878152,878152,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,10000
878152,878152,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,64000
770892,770650,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000
770650,770650,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000
788011,788011,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000
959767,959767,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000
959767,959767,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000
996584,996584,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,10000
996584,996584,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000
998466,998466,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000
998466,998466,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000
904182,904182,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000
904182,904182,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000
887729,887729,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000
997930,997930,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000
997930,997930,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000
998466,998466,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000
998466,998466,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000
998466,998466,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000
983565,983565,wve,colocate-colocate-uniform,24,2,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000
